ID,HUMAN_ID,HUMAN_READABLE_NAME,NAME,ALT_NAMES (/ separated),PARENT_ID,PARENT,DATE_FROM,DATE_TO,CANON,LEGENDS,IN_MOVIES,TYPE,TYPE_CLASSES,IS_CAPITAL,X_GRID,Y_GRID,X_COORD,Y_COORD,Z_COORD,ORBITAL_RANK,DESC,CONJECTURAL_NAME,CONJECTURAl_TYPE,PLACEMENT_CERT.,PLACEMENT_LOGIC,NATIVE_SPECIES,KNOWN_ENVIRONMENTS,NOTES,INTERESTING,URLS (sources),ZOOM_LEVEL,tooltip_permanent,tooltip_direction,className,index_geo,last_updated,data_certified,WikiDataID,GEOM,PONCTUAL
f73c4991-617e-414e-8df4-8f361b603aa7,7158,Mrlsst,Mrlsst,,,Colonies/Freeworlds Territory Region//Tapani/Mennaalii,,,,YES,,Planet,,,L,13,,,,,,NO,NO,exact,Tapani Sector Sourcebook/,Mrlssi,,,,,0,VRAI,left,leaflet-tooltip,2660,,,,,
4415ddb4-4713-4c34-83b3-98c7ddff1d50,7159,Soterios system,Soterios system,,,Melantha Province,,,,YES,,Star System,,,,,44.71377739,-367.3862565,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Soterios_system,,,,,,,,,,
bb283b9b-4670-4400-96df-4a0ee60aaffa,7160,Soterios,Soterios,,,Colonies/Melantha Province//Tapani/Soterios,,,,YES,,Planet,,,L,13,,,,,,NO,NO,exact,Tapani Sector Sourcebook/,,,,,,,,,,,,,,,
1ca6e59a-2136-49f3-97be-e3b32910549c,7161,Barnaba system,Barnaba system,,,Barnaba Province,,,,YES,,Star System,,,,,41.32022968,-371.2716413,,,,,,,,,,,,https://starwars.fandom.com/wiki/Barnaba_system,,,,,,,,,,
6d133304-41d8-418f-98a1-63d01f4b8150,7162,Barnaba,Barnaba,,,Colonies/Barnaba Province//Tapani/Barnaba,,,,YES,,Planet,,,L,13,,,,,,NO,NO,exact,Tapani Sector Sourcebook/,,"mountains, plains, valleys",,,,,,,,,,,,,
ebc17862-50d9-4222-942b-1e99281395e7,7163,Namore,Namore,,,Colonies/Southern Core//unknown/Namore,,,,YES,,Planet,,,L,13,,,,,,NO,NO,region/grid square,Essential Atlas/,,at least 1 city with a square,,,,,,,,,,,,,
26db6b18-6b00-4c58-b8e4-a74c9fe437b5,7164,Kintarr system,Kintarr system,,,Colonies/unknown//unknown/Kintarr,,,,YES,,Star System,,,L,13,,,,,,NO,NO,region/grid square,Essential Atlas/,,,,source of Kintarrian Death Drums,https://starwars.fandom.com/wiki/Kintarr_system,,,,,,,,,,
7f86a8d8-3e73-471d-8514-0e614faea895,7165,Valera,Valera,,,Colonies/Southern Core//unknown/Valera,,,,YES,,Planet,,,L,13,,,,,,NO,NO,region/grid square,Essential Atlas/,,,,"uprising here quelled by ISD Stalker, but several support ships lost",,,,,,,,,,,
9d0d465f-1317-4ea8-8a7a-248c7aaa20e5,7166,Camblia system,Camblia system,,,Colonies/Southern Core//unknown/Camblia,,,,YES,,Star System,,,L,13,,,,,,NO,NO,region/grid square,Essential Atlas/,,,,home of Camblian order (governmental group on Eedoq),https://starwars.fandom.com/wiki/Camblia_system,,,,,,,,,,
60659e49-a8d8-4a0f-9984-a6c6e14d3d72,7167,Transel system,Transel system,,,Tapani sector,,,,YES,,Star System,,,,,58.777,-387.26,,,,,,,,,,,,https://starwars.fandom.com/wiki/Transel_system,,,,,,,,,,
96f6719f-fe63-4d3d-bd99-4feedaa41a05,7168,Transel,Transel,,,Colonies/unknown//unknown/Transel,,,,YES,,Planet,,,L,13,,,,,,NO,NO,exact,Essential Atlas/,,,,,,,,,,,,,,,
38707d99-bb25-477f-8f1c-819f3a45a39a,7169,Hanofar,Hanofar,,,Colonies/Southern Core//unknown/Hanofar,,,,YES,,Planet,,,L,13,,,,,,NO,NO,region/grid square,Essential Atlas/,,,,held by Empire; violent protests against Imperial taxation,,,,,,,,,,,
da0eb3b1-25d7-4235-8c16-399279c3e560,7170,Degarian system,Degarian system,,,Colonies/Southern Core//unknown/Degarian,,,,YES,,Star System,,,L,13,,,,,,NO,NO,region/grid square,Essential Atlas/,,,,,https://starwars.fandom.com/wiki/Degarian_system,,,,,,,,,,
2be28a9b-9eb2-4acb-adab-de5657f5252e,7171,Bassadro system,Bassadro system,,,Tapani sector,,,,YES,,Star System,,,,,61.839273,-373.625565,,,,,,,,,,,,https://starwars.fandom.com/wiki/Bassadro_system,,,,,,,,,,
ed508d43-4837-4ede-ab9b-277042bf80f3,7172,Bassadro,Bassadro,,,Colonies/unknown//unknown/Bassadro,,,,YES,,Planet,,,L,13,,,,,,NO,NO,exact,Essential Atlas/,,,,,,1,,,leaflet-tooltip,3373,,,,,
0a2a66d0-cc11-42b4-8130-1da5786180e2,7173,Surric system,Surric system,,,Tapani sector,,,,YES,,Star System,,,,,84.405331,-380.454767,,,,,,,,,,,,https://starwars.fandom.com/wiki/Surric_system,,,,,,,,,,
ff0747f1-f481-4615-8ecd-a29aa179a03c,7174,Teyr,Teyr,,,Colonies/unknown//unknown/Surric,,,YES,,,Planet,,,L,13,,,,,,NO,NO,exact,Essential Atlas/,,,,,,1,,,leaflet-tooltip,3374,,,,,
82e4137a-3833-414e-9f73-5e5821dd0f52,7175,Vulvarch system,Vulvarch system,,,Tapani sector,,,,YES,,Star System,,,,,84.608,-380.96,,,,,,,,,,,,https://starwars.fandom.com/wiki/Vulvarch_system,,,,,,,,,,
ef1341f7-4434-4591-9467-0dbac0ce7de6,7176,Vulvarch,Vulvarch,,,Colonies/unknown//unknown/Vulvarch,,,,YES,,Planet,,,L,13,,,,,,NO,NO,exact,Essential Atlas/,,,,,,,,,,,,,,,
8d639f26-a12b-4d57-a04a-46a25d698977,7177,Albrae-Don system,Albrae-Don system,,,Sern sector,,,,YES,,Star System,,,,,11.477,-395.261,,,,,,,,,,,,https://starwars.fandom.com/wiki/Albrae-Don_system,,,,,,,,,,
e1c05d50-8d94-40a2-9b75-07c4f88b254e,7178,Albrae-Don,Albrae-Don,,,Colonies/Southern Core//Sern/Albrae-Don,,,,YES,,Planet,,,L,13,,,,,,NO,NO,grid square/sector,Essential Atlas/,,terrestrial; seas,,"4,000km undersea monorail",,,,,,,,,,,
9247a838-83bc-4836-8005-2cde9fbfeeae,7179,Sern Prime,Sern Prime,,,Colonies/unknown//Sern/Sern Prime,,,,YES,,Planet,,,L,13,,,,,,NO,NO,grid square/sector,Essential Atlas/,,ice,,,,,,,,,,,,,
b84407cc-ba05-4b74-ab7a-ea264ed0da20,7180,Clær (Claer),Clær (Claer),Claer,,Colonies/Southern Core//Sern/Clær,,,,YES,,Planet,,,L,13,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,exclusive preparatory academy attended by Rivoche Tarkin,,,,,,,,,,,
e8c513c6-edb4-4dff-a211-a2a3c97ab472,7181,Ghorman system,Ghorman system,,,Colonies,,,YES,,,Star System,,,,,27.819958,-397.616467,,,,,,,,,,,,https://starwars.fandom.com/wiki/Ghorman_system,,,,,,,,,,
7db67c09-010f-476f-af93-d408f71895e6,7182,Ghorman system,Ghorman system,,,Sern sector,,,,YES,,Star System,,,,,27.819958,-397.616467,,,,,,,,,,,,https://starwars.fandom.com/wiki/Ghorman_system,,,,,,,,,,
a53af2c0-cd55-46d9-a1fc-3a1c93c7001d,7183,Ghorman,Ghorman,,,Colonies/unknown//Sern/Ghorman,,,YES,,,Planet,,,L,13,,,,,,NO,NO,exact,"Essential Atlas, TFA RPG Beginner Game, Galaxy's Edge: Traveler's Guide to Batuu/",,,,,,1,,,leaflet-tooltip,3370,,,,,
80e3b6b8-91e2-4619-96c7-be112ca68d7e,7184,Laman system,Laman system,,,Colonies/Southern Core//unknown/Laman,,,,YES,,Star System,,,L,13,,,,,,NO,NO,region/grid square,Essential Atlas/,,,,,https://starwars.fandom.com/wiki/Laman_system,,,,,,,,,,
defb9ec5-4484-4729-8f7d-853230e32651,7185,(Ord) Enaleh,(Ord) Enaleh,Ord,,Colonies/Southern Core//unknown/Enaleh,,,,YES,,Planet,,,L,13,,,,,,NO,NO,exact,Essential Atlas/,,,,Flying eels w/ bio-repulsorlifts,,,,,,,,,,,
e13b57c8-3752-4c27-b7d3-09b18a8cdb38,7186,Treylon II,Treylon II,,,Colonies/unknown//unknown/Treylon,,,,YES,,Planet,,,L,13,,,,,,NO,NO,region/grid square,Essential Atlas/,,,,headquarters of Zygian Savings & Loan,,,,,,,,,,,
63560d3a-cdb1-42c4-89dd-6fcafd519040,7187,Floubette system,Floubette system,,,Colonies/Southern Core//unknown/Floubette,,,,YES,,Star System,,,L,13,,,,,,NO,NO,region/grid square,Essential Atlas/,Floubettean,,,home of floubette dance,https://starwars.fandom.com/wiki/Floubette_system,,,,,,,,,,
0ad7d71a-f745-4969-ae40-c796f5c6e2f1,7188,Netolio system,Netolio system,,,Calipsa Province,,,,YES,,Star System,,,L,13,34.64001767,-345.6872565,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Netolio_system,,,,,,,,,,
d6e4b2f4-5e12-4731-91f4-705c25284010,7189,Betolio system,Betolio system,,,Calipsa Province,,,,YES,,Star System,,,L,13,36.20318728,-346.5342435,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Betolio_system,,,,,,,,,,
a95c246c-2442-4c94-9ad1-1bab07322798,7190,Tanda system,Tanda system,,,Mecetti Province,,,,YES,,Star System,,,L,13,46.02309894,-346.7762398,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Tanda_system,,,,,,,,,,
809718d6-9995-45c6-b98e-6714160fcd2a,7191,Jinda system,Jinda system,,,Calipsa Province,,,,YES,,Star System,,,L,13,41.30686926,-347.4753401,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Jinda_system,,,,,,,,,,
7d266740-f5bf-47a7-94c2-d0fc46c1a003,7192,Setolio system,Setolio system,,,Calipsa Province,,,,YES,,Star System,,,L,13,36.18982686,-347.5560056,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Setolio_system,,,,,,,,,,
7f89276e-25c2-431b-84be-90453d815d6b,7193,Obelia system,Obelia system,,,Pelagia Province,,,,YES,,Star System,,,L,13,28.89503534,-348.3223271,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Obelia_system,,,,,,,,,,
e1fbc865-059f-4ce3-9f4d-bd8550691ec4,7194,Kamper system,Kamper system,,,Calipsa Province,,,,YES,,Star System,,,L,13,37.20521908,-348.6315446,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Kamper_system,,,,,,,,,,
b6739910-357e-4005-a69b-7791060ad0c0,7195,Pozzi system,Pozzi system,,,Mecetti Province,,,,YES,,Star System,,,L,13,47.35914134,-349.1693141,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Pozzi_system,,,,,,,,,,
86a36b9a-e013-4cab-ac83-42ac836cc2d6,7196,New Javis system,New Javis system,,,Calipsa Province,,,,YES,,Star System,,,L,13,36.76432509,-349.6264182,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/New_Javis_system,,,,,,,,,,
1b1e5e71-8409-40b0-a1de-6a1834f8c95f,7197,Riesa system,Riesa system,,,Calipsa Province,,,,YES,,Star System,,,L,13,43.04372438,-349.9087472,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Riesa_system,,,,,,,,,,
f58e10fd-6c5e-4fa6-8da6-d7e84740595b,7198,Tanzis system,Tanzis system,,,Mecetti Province,,,,YES,,Star System,,,L,13,46.8915265,-350.1910762,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Tanzis_system,,,,,,,,,,
7f27a02c-2a6f-4392-8f78-65402b63adc4,7199,Shopani system,Shopani system,,,Cadriaan Province,,,,YES,,Star System,,,L,13,23.44398233,-350.2179647,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Shopani_system,,,,,,,,,,
58cc386f-66cc-4c57-99ec-56fe74e43b9f,7200,Listoria system,Listoria system,,,Cadriaan Province,,,,YES,,Star System,,,L,13,20.99902473,-350.3524071,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Listoria_system,,,,,,,,,,
46e6efdc-b89e-4cee-b119-26b9beb421fb,7201,Lorenz system,Lorenz system,,,Calipsa Province,,,,YES,,Star System,,,L,13,35.76229329,-350.8498439,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Lorenz_system,,,,,,,,,,
dae47357-7e6d-4d78-8af9-99c00c58a4fc,7202,Pavia system,Pavia system,,,Cadriaan Province,,,,YES,,Star System,,,L,13,22.25490459,-350.9036208,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Pavia_system,,,,,,,,,,
b548ea3f-e3bd-44d3-aaa2-757eccfac840,7203,Gilliana system,Gilliana system,,,Cadriaan Province,,,,YES,,Star System,,,L,13,25.43468551,-352.1673792,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Gilliana_system,,,,,,,,,,
e23ccde5-a355-4e46-8928-7f208659844e,7204,Tanya system,Tanya system,,,Mecetti Province,,,,YES,,Star System,,,L,13,47.37250177,-352.5034851,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Tanya_system,,,,,,,,,,
7edfb509-3b07-4aee-823f-167115283fc0,7205,Grella system,Grella system,,,Calipsa Province,,,,YES,,Star System,,,L,13,37.3254629,-352.7454814,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Grella_system,,,,,,,,,,
6cdc6ed4-3db6-4fb6-ad45-334d48e33141,7206,Dampher system,Dampher system,,,Calipsa Province,,,,YES,,Star System,,,L,13,34.94730742,-353.458026,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Dampher_system,,,,,,,,,,
d8543d2a-609c-43b5-9621-06e1a4c13bd9,7207,Nista system,Nista system,,,Cadriaan Province,,,,YES,,Star System,,,L,13,23.28365724,-353.6328011,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Nista_system,,,,,,,,,,
66a21e8b-d7ce-4506-8e91-e13ce5cc8012,7208,Obulette system,Obulette system,,,Mecetti Province,,,,YES,,Star System,,,L,13,42.56274912,-353.9554628,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Obulette_system,,,,,,,,,,
6ae0cd8f-fcf3-4fa1-a9fe-51e765e645d4,7209,Nella system,Nella system,,,Mecetti Province,,,,YES,,Star System,,,L,13,39.10239929,-354.1302379,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Nella_system,,,,,,,,,,
94b1e688-d765-4df8-8bf0-400df2c07ae2,7210,Blyte system,Blyte system,,,Mecetti Province,,,,YES,,Star System,,,L,13,49.77737809,-354.4932323,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Blyte_system,,,,,,,,,,
8b0e6b4a-48db-43ca-9fcd-fbdc7aa73dcf,7211,Estaph system,Estaph system,,,Mecetti Province,,,,YES,,Star System,,,L,13,40.35827915,-355.2998866,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Estaph_system,,,,,,,,,,
de096874-0d8c-4883-8c48-4fe6ad8d480e,7212,Sheva system,Sheva system,,,Freeworlds Territory/Freeworlds/Shapani subsector,,,,YES,,Star System,,,L,13,30.41812367,-356.6443104,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Sheva_system,,,,,,,,,,
ac7c742a-2b23-44e4-a991-e0e5b849c626,7213,Tumus system,Tumus system,,,Mecetti Province,,,,YES,,Star System,,,L,13,49.41664664,-356.7249758,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Tumus_system,,,,,,,,,,
f2d98793-6613-4a05-9871-319be40d3a45,7214,Bianas system,Bianas system,,,Mecetti Province,,,,YES,,Star System,,,L,13,51.63447703,-357.1148587,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Bianas_system,,,,,,,,,,
d74b9ae0-36c9-4d31-9a87-50554b6c30bc,7215,Dorellia system,Dorellia system,,,Mecetti Province,,,,YES,,Star System,,,L,13,39.35624735,-357.5450743,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Dorellia_system,,,,,,,,,,
1160e6dd-351f-4327-9222-d6d8288b8552,7216,Pella system,Pella system,,,Mecetti Province,,,,YES,,Star System,,,L,13,47.37250177,-357.9080688,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Pella_system,,,,,,,,,,
0e865bcd-457c-494b-bbb5-a36248d00b5f,7217,Nyssa system,Nyssa system,,,Mecetti Province,,,,YES,,Star System,,,L,13,42.18865724,-357.921513,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Nyssa_system,,,,,,,,,,
87bc12b3-8fec-41c6-9808-a79ace7721eb,7218,Lastelle system,Lastelle system,,,Mecetti Province,,,,YES,,Star System,,,L,13,36.71088339,-358.5802807,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Lastelle_system,,,,,,,,,,
50f05ef7-8c09-4d3b-b231-3955ee6793fa,7219,Doris system,Doris system,,,Freeworlds Territory/Freeworlds/Shapani subsector,,,,YES,,Star System,,,L,13,27.10473852,-358.7550558,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Doris_system,,,,,,,,,,
9785fd4c-ebcf-4347-878a-eed80db68234,7220,Dorella system,Dorella system,,,Freeworlds Territory/Freeworlds/Shapani subsector,,,,YES,,Star System,,,L,13,25.9824629,-359.6289312,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Dorella_system,,,,,,,,,,
f7e094b6-b8b6-4cf0-9c81-f569930d5a28,7221,Gania system,Gania system,,,Melantha Province,,,,YES,,Star System,,,L,13,45.27491519,-360.0860353,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Gania_system,,,,,,,,,,
7e9608b6-5467-4e2a-94ce-1fdc7df0e98d,7222,Sorella system,Sorella system,,,Freeworlds Territory/Freeworlds/Shapani subsector,,,,YES,,Star System,,,L,13,26.14278799,-361.6455669,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Sorella_system,,,,,,,,,,
34f42f55-a0d6-4eb2-89b9-fa089588bda1,7223,Rianon system,Rianon system,,,Melantha Province,,,,YES,,Star System,,,L,13,40.14451237,-361.8606747,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Rianon_system,,,,,,,,,,
07ebe51f-152a-4ec7-b2a7-dcd5a3b45f16,7224,Reyna system,Reyna system,,,Freeworlds Territory/Freeworlds/Shapani subsector,,,,YES,,Star System,,,L,13,31.67400353,-362.1833364,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Reyna_system,,,,,,,,,,
32a6e7de-e751-401c-83c9-4bb92a363ee6,7225,Tocco system,Tocco system,,,Melantha Province,,,,YES,,Star System,,,L,13,54.82761837,-362.8689926,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Tocco_system,,,,,,,,,,
47cf73b7-6116-49c4-945d-871feba5547d,7226,Tavya system,Tavya system,,,Freeworlds Territory/Freeworlds/Shapani subsector,,,,YES,,Star System,,,L,13,25.2075583,-363.0168792,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Tavya_system,,,,,,,,,,
a2da7440-64c7-4c7e-817a-d2b26ca4f444,7227,Shindra system,Shindra system,,,Melantha Province,,,,YES,,Star System,,,L,13,38.6615053,-363.2185428,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Shindra_system,,,,,,,,,,
36f32d38-f55b-4353-b954-788187a52b94,7228,Bilios system,Bilios system,,,Melantha Province,,,,YES,,Star System,,,L,13,46.06318021,-364.361303,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Bilios_system,,,,,,,,,,
be913741-ebf0-4b81-8556-3009b1e74916,7229,Letev system,Letev system,,,Freeworlds Territory/Freeworlds/Shapani subsector,,,,YES,,Star System,,,L,13,26.53024028,-364.3747472,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Letev_system,,,,,,,,,,
59e50f38-3e3f-4f98-9314-2e0225ff159b,7230,Lupani system,Lupani system,,,Melantha Province,,,,YES,,Star System,,,L,13,55.28187279,-365.20829,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Lupani_system,,,,,,,,,,
09ce0d28-eb28-4014-ba76-7100708aab20,7231,Jappe system,Jappe system,,,Freeworlds Territory/Freeworlds/Shapani subsector,,,,YES,,Star System,,,L,13,26.36991519,-366.0956097,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Jappe_system,,,,,,,,,,
95ca6326-8ade-411a-8d59-4d25eb04af4f,7232,Cor I system,Cor I system,,,Barnaba Province,,,,YES,,Star System,,,L,13,36.87120848,-366.5930465,,,,,,,,,,,,https://starwars.fandom.com/wiki/Cor_I_system,,,,,,,,,,
ca0f8aed-9afa-4e53-8aaa-7b97281bc040,7233,New Shella system,New Shella system,,,Freeworlds Territory/Freeworlds/Shapani subsector,,,,YES,,Star System,,,L,13,31.32663251,-366.6737119,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/New_Shella_system,,,,,,,,,,
6f7f3e9f-7d00-4c79-80da-c4d1374ced34,7234,Vycinyth system,Vycinyth system,,,Barnaba Province,,,,YES,,Star System,,,L,13,41.22670671,-367.4669219,,,,,,,,,,,,https://starwars.fandom.com/wiki/Vycinyth_system,,,,,,,,,,
f77b56a9-a705-449f-83a4-fae6a4556594,7235,Cor II system,Cor II system,,,Barnaba Province,,,,YES,,Star System,,,L,13,34.51977385,-367.4938104,,,,,,,,,,,,https://starwars.fandom.com/wiki/Cor_II_system,,,,,,,,,,
f1ea0b0d-f2ac-4e37-a9e1-3e3934b3519f,7236,Tamber system,Tamber system,,,Freeworlds Territory/Freeworlds/Shapani subsector,,,,YES,,Star System,,,L,13,26.2630318,-368.0046914,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Tamber_system,,,,,,,,,,
e3c91e72-3ee6-42f6-b5ed-730e92cd83e8,7237,Crella system,Crella system,,,Barnaba Province,,,,YES,,Star System,,,L,13,39.73033922,-368.1794665,,,,,,,,,,,,https://starwars.fandom.com/wiki/Crella_system,,,,,,,,,,
8328733e-94a7-4b16-9045-4da27a2445c1,7238,Cor III system,Cor III system,,,Barnaba Province,,,,YES,,Star System,,,L,13,34.46633216,-368.9861208,,,,,,,,,,,,https://starwars.fandom.com/wiki/Cor_III_system,,,,,,,,,,
4f5d4f9c-c113-45c0-952c-f8ee628989bc,7239,Lynx system,Lynx system,,,Freeworlds Territory/Freeworlds/Shapani subsector,,,,YES,,Star System,,,L,13,29.3225689,-369.5238903,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Lynx_system,,,,,,,,,,
abe7da70-641a-41d1-8273-4b235f9e71db,7240,Rellio system,Rellio system,,,Melantha Province,,,,YES,,Star System,,,L,13,47.18545583,-369.5507788,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Rellio_system,,,,,,,,,,
df42fbca-6967-4083-acc5-ed3a0280981c,7241,Sefon system,Sefon system,,,Freeworlds Territory/Freeworlds/Shapani subsector,,,,YES,,Star System,,,L,13,26.7039258,-369.6852212,,,https://static.wikia.nocookie.net/starwars/images/c/c5/Tapani.jpg/revision/latest,,,,,,,,,https://starwars.fandom.com/wiki/Sefon_system,,,,,,,,,,
a86a1401-aa19-4b8d-9861-03eacacbd63b,7242,Hellios system,Hellios system,,,Barnaba Province,,,,YES,,Star System,,,L,13,32.19506007,-372.7370632,,,,,,,,,,,,https://starwars.fandom.com/wiki/Hellios_system,,,,,,,,,,
85656511-81e9-4e1a-97f4-f78e4d5097f8,7243,Garobi system,Garobi system,,,Barnaba Province,,,,YES,,Star System,,,L,13,36.40359364,-372.9790595,,,,,,,,,,,,https://starwars.fandom.com/wiki/Garobi_system,,,,,,,,,,
